driver_id,city,vehicle_type,join_date,rating,experience_years
2746,Mumbai,SUV,2022-05-30,4.2,6
2747,Hyderabad,Auto,2022-07-26,3.93,2
2748,Delhi,SUV,2023-02-26,3.86,8
2749,Bangalore,SUV,2023-09-05,4.61,10
2750,Delhi,Mini,2023-06-23,4.91,10
2751,Chennai,Auto,2022-01-20,4.62,9
2752,Bangalore,SUV,2023-10-08,4.84,4
2753,Delhi,SUV,2021-05-24,4.89,8
2754,Bangalore,Mini,2022-05-02,4.39,2
2755,Pune,SUV,2022-05-10,4.71,2
2756,Kolkata,Sedan,2021-11-28,3.82,1
2757,Hyderabad,Bike,2022-07-20,4.77,7
2758,Bangalore,Auto,2021-08-06,4.73,5
2759,Chennai,Auto,2023-10-27,4.95,9
2760,Pune,Sedan,2023-12-15,3.94,7
2761,Chennai,Auto,2021-11-26,4.46,4
2762,Bangalore,SUV,2022-04-23,4.03,4
2763,Bangalore,SUV,2023-05-02,4.16,7
2764,Chennai,Auto,2022-02-21,4.68,7
2765,Pune,Bike,2022-09-12,4.05,5
2766,Mumbai,SUV,2021-08-19,4.14,8
2767,Delhi,Sedan,2023-04-25,3.89,7
2768,Bangalore,Mini,2022-12-09,4.29,7
2769,Kolkata,SUV,2021-11-22,4.83,6
2770,Bangalore,Sedan,2022-06-18,4.27,8
2771,Hyderabad,Auto,2021-12-28,4.12,5
2772,Pune,Auto,2021-05-07,4.71,9
2773,Mumbai,SUV,2021-06-02,4.58,7
2774,Chennai,Mini,2023-11-12,4.57,8
2775,Delhi,Auto,2023-06-02,4.36,10
2776,Bangalore,SUV,2021-11-18,4.7,7
2777,Bangalore,Mini,2023-10-07,4.69,3
2778,Bangalore,Bike,2022-03-21,3.93,9
2779,Pune,Sedan,2022-05-22,4.66,10
2780,Chennai,Mini,2021-12-25,4.33,9
2781,Chennai,Bike,2022-02-14,4.96,7
2782,Delhi,Sedan,2022-01-03,3.82,7
2783,Chennai,Mini,2021-11-25,4.79,4
2784,Hyderabad,Mini,2022-08-06,4.62,0
2785,Chennai,Auto,2023-12-11,4.85,8
2786,Kolkata,SUV,2023-11-09,4.29,5
2787,Mumbai,Mini,2022-05-29,4.01,1
2788,Hyderabad,SUV,2022-02-02,4.19,6
2789,Bangalore,Sedan,2023-06-14,4.4,0
2790,Pune,Sedan,2022-07-15,4.85,1
2791,Pune,SUV,2022-03-09,4.09,1
2792,Bangalore,Mini,2022-10-16,4.6,9
2793,Delhi,SUV,2022-02-13,4.46,2
2794,Hyderabad,Bike,2023-10-21,3.95,9
2795,Bangalore,SUV,2022-05-21,4.66,2
2796,Delhi,Sedan,2023-03-24,4.58,8
2797,Mumbai,Bike,2021-12-05,4.44,0
2798,Kolkata,Bike,2023-11-06,4.37,5
2799,Hyderabad,Bike,2023-04-30,4.95,4
2800,Delhi,Sedan,2023-07-14,4.28,0
2801,Delhi,Sedan,2021-12-14,4.0,4
2802,Delhi,Auto,2023-03-27,4.78,2
2803,Hyderabad,SUV,2021-09-19,4.75,8
2804,Bangalore,Sedan,2023-01-15,4.11,9
2805,Kolkata,Sedan,2023-08-23,4.99,2
2806,Hyderabad,Sedan,2022-08-22,4.05,10
2807,Delhi,Sedan,2023-08-17,3.85,1
2808,Bangalore,Bike,2022-10-25,4.42,7
2809,Bangalore,Mini,2021-07-19,4.97,7
2810,Kolkata,SUV,2023-05-22,4.53,2
2811,Mumbai,Mini,2022-03-15,4.81,1
2812,Hyderabad,Sedan,2022-02-12,3.9,8
2813,Hyderabad,Mini,2022-06-17,4.51,4
2814,Chennai,Auto,2021-07-04,4.06,8
2815,Mumbai,Bike,2021-04-17,4.14,10
2816,Chennai,Sedan,2021-06-16,4.97,1
2817,Pune,Bike,2021-09-16,4.64,10
2818,Chennai,Sedan,2022-05-08,4.22,6
2819,Pune,Auto,2021-12-02,4.01,7
2820,Bangalore,Mini,2023-12-16,4.69,6
2821,Pune,Sedan,2022-05-07,4.85,3
2822,Bangalore,SUV,2021-07-28,4.88,6
2823,Bangalore,Sedan,2023-01-25,4.76,2
2824,Delhi,Bike,2023-08-19,4.03,8
2825,Pune,Auto,2023-01-28,4.46,8
2826,Mumbai,Mini,2022-08-09,4.93,7
2827,Pune,Bike,2022-10-17,3.99,0
2828,Bangalore,Sedan,2023-06-08,4.89,2
2829,Delhi,Auto,2021-10-02,3.91,2
2830,Pune,Bike,2022-10-09,4.41,1
2831,Pune,SUV,2023-12-22,4.41,7
2832,Chennai,Bike,2021-06-09,4.04,4
2833,Pune,Bike,2023-02-17,4.87,7
2834,Hyderabad,Auto,2021-06-20,4.71,3
2835,Bangalore,Mini,2021-09-02,4.03,5
2836,Delhi,Mini,2021-05-12,4.51,8
2837,Bangalore,Sedan,2021-12-17,4.6,10
2838,Pune,SUV,2023-06-18,3.82,0
2839,Delhi,Sedan,2023-02-08,4.71,6
2840,Kolkata,Sedan,2022-11-07,4.26,6
2841,Mumbai,Sedan,2023-04-01,3.81,9
2842,Mumbai,Auto,2023-05-31,4.36,0
2843,Mumbai,Sedan,2021-12-08,4.57,3
2844,Delhi,Mini,2022-04-13,4.52,8
2845,Bangalore,Bike,2022-01-16,4.08,1
2846,Chennai,Auto,2023-05-12,4.42,7
2847,Kolkata,Sedan,2022-02-23,4.13,8
2848,Bangalore,Auto,2021-04-25,4.75,5
2849,Hyderabad,Sedan,2023-10-04,4.85,6
2850,Hyderabad,Mini,2023-01-30,4.45,4
2851,Pune,Bike,2022-11-08,4.45,6
2852,Bangalore,Sedan,2023-01-29,4.08,8
2853,Mumbai,Mini,2021-12-17,4.0,5
2854,Kolkata,SUV,2022-09-27,4.86,1
2855,Mumbai,Sedan,2022-10-09,4.57,9
2856,Delhi,Sedan,2022-12-26,4.25,6
2857,Bangalore,Auto,2023-01-08,3.97,2
2858,Chennai,Sedan,2022-03-24,4.32,2
2859,Chennai,Mini,2022-10-23,3.88,9
2860,Hyderabad,Sedan,2022-02-04,3.97,2
2861,Hyderabad,Sedan,2021-05-15,4.87,5
2862,Bangalore,Sedan,2023-12-31,3.8,9
2863,Mumbai,Sedan,2021-11-16,4.4,7
2864,Hyderabad,Auto,2022-11-09,4.16,8
2865,Delhi,Auto,2021-09-26,3.97,10
2866,Pune,Auto,2022-02-21,4.23,2
2867,Chennai,Auto,2022-08-21,4.36,1
2868,Mumbai,SUV,2022-05-29,4.62,0
2869,Chennai,Sedan,2021-04-13,3.8,5
2870,Kolkata,Bike,2023-03-02,4.52,10
2871,Pune,Auto,2021-08-19,4.94,10
2872,Kolkata,Bike,2021-12-28,3.88,1
2873,Bangalore,SUV,2023-06-03,4.9,6
2874,Chennai,Mini,2022-12-20,3.9,8
2875,Chennai,Sedan,2021-05-25,4.46,3
2876,Bangalore,SUV,2021-07-24,4.69,10
2877,Bangalore,Sedan,2022-05-23,3.92,6
2878,Pune,Sedan,2023-05-07,3.83,0
2879,Bangalore,Mini,2023-06-15,4.76,2
2880,Pune,Sedan,2022-03-31,4.91,9
2881,Bangalore,Bike,2022-11-15,3.9,7
2882,Hyderabad,Auto,2023-07-31,4.06,3
2883,Pune,Sedan,2023-07-12,4.58,9
2884,Mumbai,Bike,2021-11-13,4.95,3
2885,Pune,SUV,2023-09-27,4.1,6
2886,Chennai,SUV,2023-01-07,4.53,4
2887,Kolkata,Auto,2021-06-05,4.83,8
2888,Delhi,SUV,2021-05-03,4.98,6
2889,Bangalore,Mini,2021-08-02,4.07,6
2890,Mumbai,Mini,2022-10-13,3.93,0
2891,Delhi,Sedan,2023-10-03,4.16,2
2892,Pune,Sedan,2022-12-28,3.9,6
2893,Hyderabad,Bike,2021-07-16,4.17,2
2894,Chennai,Sedan,2023-07-12,4.24,1
2895,Pune,Mini,2023-11-11,4.78,7
2896,Hyderabad,SUV,2023-02-15,4.2,4
2897,Mumbai,Sedan,2023-08-05,4.25,1
2898,Bangalore,SUV,2023-06-30,4.12,3
2899,Pune,Mini,2023-02-24,4.83,2
2900,Chennai,SUV,2023-12-04,4.46,10
2901,Mumbai,SUV,2022-10-23,4.39,4
2902,Chennai,SUV,2022-01-16,4.03,9
2903,Pune,Auto,2023-06-15,4.63,2
2904,Chennai,SUV,2022-02-24,4.97,1
2905,Chennai,Auto,2023-08-16,4.55,2
2906,Chennai,Auto,2022-05-14,4.45,2
2907,Pune,Sedan,2022-08-01,4.34,8
2908,Kolkata,Sedan,2021-12-15,4.04,3
2909,Mumbai,Auto,2023-02-13,4.22,7
2910,Delhi,Auto,2023-04-12,4.92,5
2911,Mumbai,Auto,2021-07-11,4.85,7
2912,Kolkata,SUV,2022-07-09,4.95,3
2913,Bangalore,Bike,2023-12-30,4.35,1
2914,Pune,SUV,2022-05-03,4.41,6
2915,Delhi,Bike,2022-11-13,4.83,8
2916,Hyderabad,Sedan,2023-06-06,4.15,10
2917,Delhi,Bike,2023-06-09,4.1,9
2918,Hyderabad,Sedan,2023-03-30,4.72,0
2919,Kolkata,Sedan,2023-08-19,4.25,0
2920,Hyderabad,Sedan,2022-03-18,3.84,8
2921,Delhi,SUV,2023-11-13,4.05,3
2922,Chennai,Bike,2021-11-04,4.32,0
2923,Delhi,Mini,2021-10-21,4.69,5
2924,Bangalore,Bike,2022-12-10,4.26,2
2925,Pune,Bike,2023-11-10,4.32,1
2926,Delhi,Bike,2023-08-03,4.47,8
2927,Delhi,Auto,2023-12-13,4.32,1
2928,Mumbai,Auto,2023-12-18,4.98,8
2929,Mumbai,SUV,2022-06-09,4.62,2
2930,Chennai,Sedan,2022-04-25,4.56,2
2931,Delhi,Auto,2022-04-20,3.94,1
2932,Delhi,Auto,2022-03-18,4.28,7
2933,Bangalore,Mini,2023-01-05,4.07,8
2934,Hyderabad,Auto,2023-06-16,4.69,5
2935,Pune,SUV,2022-08-31,4.41,10
2936,Chennai,Auto,2021-07-20,4.16,6
2937,Chennai,SUV,2022-07-04,4.85,3
2938,Mumbai,SUV,2022-04-12,4.73,5
2939,Kolkata,Auto,2021-07-01,3.94,4
2940,Hyderabad,SUV,2021-07-22,4.74,9
2941,Delhi,SUV,2022-05-20,4.3,3
2942,Delhi,Bike,2022-06-13,4.73,8
2943,Chennai,Mini,2022-12-20,4.35,2
2944,Pune,Mini,2022-07-21,4.54,4
2945,Delhi,Bike,2021-10-22,3.95,4
2946,Bangalore,SUV,2021-12-10,4.22,1
2947,Hyderabad,SUV,2022-06-03,3.83,4
2948,Kolkata,SUV,2021-07-13,4.69,8
2949,Chennai,Bike,2022-05-08,3.99,0
2950,Pune,Bike,2023-09-24,4.44,4
2951,Hyderabad,Auto,2023-11-26,4.48,8
2952,Pune,Auto,2021-05-31,3.88,1
2953,Mumbai,Sedan,2023-12-28,4.61,5
2954,Kolkata,Sedan,2022-01-30,4.1,7
2955,Kolkata,Auto,2023-04-21,4.49,10
2956,Pune,Sedan,2021-06-13,3.92,0
2957,Chennai,Sedan,2022-05-04,3.89,8
2958,Delhi,Auto,2023-03-13,4.01,0
2959,Delhi,Mini,2023-06-12,4.93,4
2960,Pune,Bike,2023-11-23,4.1,2
2961,Hyderabad,Sedan,2022-01-05,4.32,3
2962,Kolkata,Bike,2023-09-22,4.62,1
2963,Kolkata,Auto,2021-08-27,4.29,6
2964,Mumbai,Auto,2022-12-24,3.83,7
2965,Kolkata,Bike,2022-04-28,4.77,3
2966,Bangalore,Auto,2022-06-10,4.65,6
2967,Chennai,Bike,2023-05-15,4.43,4
2968,Hyderabad,Bike,2022-10-05,4.91,4
2969,Hyderabad,Auto,2023-11-29,4.52,3
2970,Pune,SUV,2022-10-01,4.2,4
2971,Kolkata,Mini,2023-11-09,4.38,7
2972,Hyderabad,SUV,2021-05-30,4.1,2
2973,Kolkata,Bike,2021-07-11,4.41,2
2974,Chennai,Mini,2022-06-24,3.93,10
2975,Pune,Mini,2022-06-09,4.85,9
2976,Pune,Mini,2023-02-04,4.39,3
2977,Kolkata,Sedan,2021-06-05,4.58,6
2978,Kolkata,Auto,2023-04-13,4.29,1
2979,Pune,Bike,2023-08-04,4.69,7
2980,Chennai,Bike,2023-05-24,4.87,5
2981,Chennai,Bike,2023-07-18,4.2,2
2982,Pune,Auto,2022-08-09,3.88,2
2983,Kolkata,Mini,2023-05-14,3.98,10
2984,Chennai,SUV,2021-09-14,4.0,4
2985,Hyderabad,Sedan,2021-07-24,4.58,6
2986,Kolkata,Bike,2023-02-07,4.95,0
2987,Kolkata,SUV,2023-10-27,4.2,7
2988,Hyderabad,Auto,2022-03-20,3.84,5
2989,Chennai,SUV,2023-01-17,4.68,7
2990,Mumbai,Mini,2022-03-30,4.06,10
2991,Chennai,Sedan,2021-06-19,4.48,1
2992,Hyderabad,Bike,2021-06-01,4.19,10
2993,Kolkata,Auto,2023-10-06,3.87,6
2994,Bangalore,Mini,2023-02-22,4.29,7
2995,Mumbai,Auto,2023-04-07,4.92,9
2996,Bangalore,Sedan,2022-08-22,4.94,9
2997,Kolkata,Auto,2022-05-30,4.16,6
2998,Bangalore,SUV,2021-10-28,3.87,5
2999,Hyderabad,Mini,2022-01-27,4.0,7
3000,Delhi,Mini,2021-07-01,4.47,6
3001,Mumbai,Bike,2023-06-11,4.09,3
3002,Kolkata,SUV,2023-05-20,3.91,2
3003,Chennai,Bike,2023-12-21,4.32,7
3004,Delhi,Sedan,2022-12-06,4.21,6
3005,Kolkata,Bike,2023-02-16,4.06,6
3006,Bangalore,Bike,2022-06-27,4.68,9
3007,Delhi,Auto,2022-09-28,4.23,7
3008,Delhi,Bike,2023-06-24,3.95,0
3009,Delhi,Sedan,2022-09-27,4.72,4
3010,Hyderabad,Auto,2023-07-31,4.19,6
3011,Kolkata,SUV,2023-11-23,4.78,4
3012,Hyderabad,Bike,2022-09-16,4.28,5
3013,Bangalore,Mini,2023-06-01,4.09,4
3014,Pune,SUV,2022-10-11,4.61,8
3015,Bangalore,Sedan,2023-12-17,3.88,8
3016,Pune,Sedan,2023-10-05,4.43,1
3017,Hyderabad,Sedan,2021-08-28,4.94,9
3018,Hyderabad,Auto,2022-08-25,4.02,2
3019,Hyderabad,Auto,2023-06-02,3.96,3
3020,Mumbai,Mini,2023-01-09,4.73,3
3021,Chennai,Mini,2021-11-27,4.75,4
3022,Chennai,Auto,2023-03-06,4.02,0
3023,Chennai,Sedan,2022-07-16,4.09,8
3024,Mumbai,Sedan,2023-06-10,4.46,2
3025,Chennai,Sedan,2021-04-25,4.46,2
3026,Kolkata,Bike,2022-09-04,4.98,8
3027,Chennai,Mini,2022-11-09,4.91,2
3028,Chennai,Auto,2023-10-24,4.31,8
3029,Hyderabad,Bike,2023-11-20,4.47,3
3030,Chennai,Bike,2021-09-19,4.68,7
3031,Chennai,Auto,2023-03-30,4.76,4
3032,Pune,SUV,2023-03-16,4.51,8
3033,Hyderabad,SUV,2023-09-02,4.63,3
3034,Bangalore,SUV,2022-03-05,4.83,4
3035,Hyderabad,Auto,2023-07-13,4.68,0
3036,Mumbai,Bike,2023-03-08,4.47,5
3037,Kolkata,Mini,2021-09-27,4.28,7
3038,Mumbai,Bike,2022-10-20,4.46,2
3039,Kolkata,SUV,2022-07-17,4.08,6
3040,Mumbai,SUV,2022-05-29,3.8,9
3041,Bangalore,Mini,2023-01-13,4.23,10
3042,Chennai,Auto,2022-12-04,4.78,5
3043,Bangalore,Auto,2023-07-29,4.31,5
3044,Pune,Auto,2022-05-20,4.26,1
3045,Mumbai,Mini,2022-01-24,4.57,6
3046,Bangalore,Bike,2023-08-17,4.31,8
3047,Delhi,Sedan,2023-11-20,4.89,2
3048,Bangalore,Bike,2022-11-08,4.85,6
3049,Bangalore,Auto,2023-05-12,4.37,10
3050,Delhi,Auto,2021-06-13,4.77,2
3051,Pune,Bike,2021-09-02,4.93,0
3052,Chennai,Mini,2021-04-15,4.39,6
3053,Pune,Mini,2021-04-21,4.95,9
3054,Delhi,Sedan,2021-10-10,4.4,8
3055,Kolkata,Sedan,2021-11-19,4.81,3
3056,Chennai,SUV,2023-11-20,3.86,10
3057,Delhi,Auto,2023-02-01,4.84,6
3058,Kolkata,Bike,2023-06-22,4.11,4
3059,Hyderabad,Bike,2022-03-25,4.23,2
3060,Bangalore,Mini,2022-01-07,4.82,1
3061,Pune,Sedan,2021-08-18,4.4,7
3062,Hyderabad,Bike,2022-08-14,4.32,8
3063,Kolkata,Mini,2023-11-02,4.0,10
3064,Mumbai,Bike,2021-08-25,3.82,0
3065,Hyderabad,Auto,2021-06-18,3.95,8
3066,Delhi,Mini,2023-07-09,4.43,3
3067,Delhi,SUV,2022-11-22,4.33,9
3068,Mumbai,Mini,2023-06-07,4.65,9
3069,Bangalore,Mini,2023-11-01,4.48,5
3070,Delhi,Sedan,2021-05-01,4.25,6
3071,Bangalore,Mini,2021-08-16,4.36,10
3072,Kolkata,Auto,2021-05-20,4.87,6
3073,Chennai,SUV,2021-07-06,3.94,4
3074,Pune,Bike,2021-06-29,4.11,5
3075,Mumbai,Auto,2023-04-07,4.38,3
3076,Bangalore,Bike,2023-03-14,4.66,5
3077,Hyderabad,Auto,2021-06-21,4.23,10
3078,Bangalore,Sedan,2022-07-08,4.85,6
3079,Delhi,Sedan,2023-07-09,3.97,8
3080,Delhi,SUV,2022-07-25,4.25,0
3081,Mumbai,Auto,2022-09-13,4.18,7
3082,Chennai,Sedan,2022-04-29,4.29,9
3083,Delhi,Mini,2023-03-04,4.27,5
3084,Chennai,Bike,2021-07-01,4.75,9
3085,Hyderabad,Mini,2023-03-02,4.51,3
3086,Pune,Sedan,2023-03-29,4.99,7
3087,Pune,Sedan,2021-10-21,4.57,7
3088,Chennai,Mini,2023-10-25,4.02,7
3089,Delhi,Bike,2023-06-14,4.58,0
3090,Hyderabad,Auto,2021-10-01,4.84,7
3091,Hyderabad,Auto,2021-05-11,4.96,7
3092,Mumbai,Auto,2023-10-04,4.19,6
3093,Kolkata,Mini,2022-05-04,4.8,7
3094,Chennai,Bike,2022-01-15,4.0,7
3095,Hyderabad,Mini,2023-05-17,3.87,3
3096,Delhi,Bike,2021-07-13,4.61,0
3097,Bangalore,SUV,2022-09-02,4.94,0
3098,Hyderabad,SUV,2023-12-26,4.1,2
3099,Delhi,Bike,2022-10-12,4.9,10
3100,Chennai,Auto,2023-09-13,4.07,9
3101,Pune,Sedan,2023-12-20,3.93,0
3102,Pune,Mini,2022-08-04,4.47,0
3103,Kolkata,Mini,2022-12-05,4.27,3
3104,Chennai,Mini,2023-05-11,4.04,6
3105,Kolkata,Mini,2022-07-10,4.64,0
3106,Delhi,Mini,2022-03-12,3.89,8
3107,Kolkata,Mini,2022-10-16,4.39,3
3108,Bangalore,Bike,2022-10-17,4.04,6
3109,Bangalore,Bike,2022-08-16,4.54,9
3110,Mumbai,SUV,2021-11-26,4.64,5
3111,Kolkata,Mini,2021-04-27,4.18,4
3112,Chennai,SUV,2022-01-22,4.78,0
3113,Hyderabad,Sedan,2023-03-08,4.73,6
3114,Pune,Bike,2023-05-22,5.0,6
3115,Delhi,SUV,2023-01-09,4.2,2
3116,Delhi,Mini,2022-11-25,4.51,4
3117,Bangalore,Auto,2023-06-10,5.0,7
3118,Hyderabad,Sedan,2023-01-09,4.85,6
3119,Delhi,Bike,2023-10-19,4.07,6
3120,Mumbai,Bike,2022-03-05,4.51,6
3121,Hyderabad,Auto,2022-10-08,3.91,8
3122,Bangalore,Auto,2022-06-17,4.74,4
3123,Pune,SUV,2022-08-14,4.04,6
3124,Chennai,Auto,2022-06-04,4.95,9
3125,Chennai,Mini,2023-12-09,4.87,5
3126,Chennai,Auto,2023-03-07,4.42,2
3127,Chennai,Mini,2022-06-06,4.64,2
3128,Bangalore,Auto,2022-05-05,4.83,0
3129,Mumbai,Auto,2021-07-04,4.84,1
3130,Delhi,Sedan,2022-01-05,4.9,0
3131,Bangalore,Mini,2023-06-02,4.02,10
3132,Kolkata,SUV,2022-03-28,4.23,10
3133,Pune,Mini,2021-07-24,4.41,0
3134,Mumbai,Auto,2021-09-09,3.95,4
3135,Hyderabad,Auto,2023-03-02,4.96,9
3136,Pune,Mini,2021-05-06,4.38,9
3137,Hyderabad,Mini,2021-07-01,4.43,6
3138,Chennai,Mini,2022-03-28,4.05,1
3139,Chennai,SUV,2023-07-07,4.58,5
3140,Delhi,Sedan,2021-06-10,4.52,9
3141,Delhi,Sedan,2021-11-11,4.27,5
3142,Pune,Bike,2023-02-26,3.94,0
3143,Chennai,Bike,2023-05-14,4.99,10
3144,Chennai,SUV,2023-04-19,4.89,0
3145,Mumbai,SUV,2023-03-16,4.61,7
3146,Kolkata,Sedan,2022-06-22,4.97,0
3147,Pune,Bike,2022-09-22,4.43,6
3148,Pune,Sedan,2023-01-15,4.08,10
3149,Kolkata,Bike,2022-07-08,4.16,3
3150,Chennai,SUV,2023-02-11,4.34,3
3151,Chennai,Bike,2023-01-12,3.9,5
3152,Delhi,Mini,2021-10-03,3.91,7
3153,Pune,Auto,2022-10-02,4.57,8
3154,Chennai,Mini,2022-03-29,4.06,0
3155,Pune,Auto,2021-06-11,4.0,6
3156,Chennai,SUV,2022-12-24,3.96,10
3157,Delhi,SUV,2022-03-07,3.94,4
3158,Kolkata,SUV,2023-03-16,4.03,8
3159,Kolkata,Mini,2022-04-23,4.21,9
3160,Pune,Bike,2023-09-07,4.2,3
3161,Chennai,SUV,2022-09-05,4.71,10
3162,Kolkata,Auto,2023-09-06,3.98,9
3163,Chennai,SUV,2022-12-23,4.06,5
3164,Hyderabad,Mini,2022-03-08,4.3,0
3165,Bangalore,Sedan,2021-09-02,4.81,4
3166,Kolkata,Bike,2023-10-03,4.77,8
3167,Pune,Sedan,2021-05-13,4.41,6
3168,Hyderabad,Bike,2023-01-15,4.62,6
3169,Pune,Mini,2021-06-27,4.66,7
3170,Pune,SUV,2023-06-30,4.28,0
3171,Mumbai,Auto,2022-06-23,4.7,10
3172,Pune,Sedan,2023-10-10,4.34,3
3173,Pune,Sedan,2022-03-27,3.95,2
3174,Chennai,Sedan,2021-09-27,4.05,10
3175,Delhi,Sedan,2022-10-09,4.04,10
3176,Bangalore,Bike,2023-09-18,4.42,0
3177,Hyderabad,Bike,2022-03-09,4.42,1
3178,Hyderabad,Sedan,2022-09-22,4.21,1
3179,Chennai,Sedan,2022-02-28,3.89,2
3180,Chennai,Sedan,2022-08-23,4.49,8
3181,Pune,Mini,2021-08-19,4.09,10
3182,Hyderabad,Bike,2022-05-07,4.53,10
3183,Pune,Bike,2021-10-06,4.73,7
3184,Chennai,Auto,2022-06-18,4.73,3
3185,Hyderabad,SUV,2022-11-05,4.3,1
3186,Delhi,Bike,2021-08-02,4.76,10
3187,Pune,Mini,2022-08-16,4.48,0
3188,Delhi,Auto,2022-04-03,3.93,1
3189,Kolkata,Bike,2022-06-17,4.61,4
3190,Kolkata,SUV,2023-05-12,4.36,9
3191,Mumbai,Sedan,2023-11-10,4.66,0
3192,Pune,Sedan,2023-04-26,4.93,2
3193,Bangalore,Auto,2023-04-24,4.6,1
3194,Kolkata,Mini,2021-05-30,4.16,8
3195,Mumbai,Sedan,2023-11-28,3.95,10
3196,Kolkata,SUV,2021-09-20,3.97,6
3197,Chennai,Sedan,2023-01-08,4.73,8
3198,Mumbai,Mini,2022-05-09,4.32,5
3199,Chennai,Mini,2022-10-15,4.52,2
3200,Hyderabad,Bike,2023-07-28,4.1,1
3201,Delhi,Mini,2022-08-26,4.67,0
3202,Bangalore,SUV,2023-09-27,4.79,6
3203,Delhi,Sedan,2023-09-22,3.91,3
3204,Chennai,SUV,2021-12-08,3.83,3
3205,Delhi,Sedan,2022-11-05,3.88,7
3206,Mumbai,Auto,2021-10-22,4.93,3
3207,Pune,SUV,2021-04-16,4.53,9
3208,Kolkata,SUV,2022-11-29,4.22,4
3209,Kolkata,Sedan,2022-03-13,4.52,2
3210,Delhi,Mini,2022-05-30,3.81,8
3211,Mumbai,Sedan,2022-02-22,4.09,6
3212,Kolkata,Mini,2021-06-06,4.27,1
3213,Chennai,Sedan,2022-07-24,4.69,4
3214,Chennai,Sedan,2023-11-11,4.63,9
3215,Chennai,Bike,2022-05-11,4.71,1
3216,Bangalore,Mini,2021-08-15,4.04,0
3217,Mumbai,Mini,2021-04-14,4.49,7
3218,Hyderabad,Mini,2023-06-19,4.88,5
3219,Mumbai,Sedan,2021-11-25,3.86,1
3220,Kolkata,SUV,2022-03-29,3.99,9
3221,Mumbai,Mini,2022-12-14,4.82,8
3222,Kolkata,Sedan,2022-10-27,3.89,9
3223,Chennai,Sedan,2023-09-14,4.23,4
3224,Chennai,SUV,2022-03-26,4.04,10
3225,Pune,Bike,2022-01-15,4.74,0
3226,Kolkata,Mini,2023-02-26,4.0,8
3227,Mumbai,Auto,2023-02-08,3.87,10
3228,Kolkata,Auto,2022-12-02,4.31,5
3229,Delhi,Auto,2021-11-23,4.25,6
3230,Delhi,Sedan,2023-03-09,4.48,10
3231,Mumbai,Sedan,2023-07-03,4.24,4
3232,Kolkata,Mini,2023-08-07,4.22,3
3233,Chennai,SUV,2023-03-03,4.83,2
3234,Kolkata,Mini,2021-10-27,3.9,10
3235,Pune,SUV,2022-11-27,4.99,0
3236,Kolkata,Sedan,2021-11-17,3.97,5
3237,Mumbai,Bike,2022-10-15,4.39,8
3238,Pune,Mini,2022-07-06,3.82,10
3239,Pune,Bike,2023-09-02,4.91,5
3240,Mumbai,Mini,2023-10-12,3.94,1
3241,Kolkata,Auto,2022-05-27,3.9,4
3242,Mumbai,Mini,2023-02-11,3.94,10
3243,Pune,Auto,2022-12-23,3.97,2
3244,Pune,Mini,2023-02-15,4.36,7
3245,Mumbai,Auto,2021-08-21,4.48,10
3246,Hyderabad,Bike,2023-11-23,4.53,10
3247,Hyderabad,Bike,2022-12-21,4.21,2
3248,Kolkata,Mini,2022-07-28,4.92,10
3249,Hyderabad,Auto,2021-04-24,4.21,10
3250,Mumbai,Auto,2022-07-20,4.7,6
3251,Mumbai,SUV,2022-11-09,4.92,0
3252,Pune,Sedan,2023-11-10,3.99,5
3253,Kolkata,SUV,2021-08-07,4.25,5
3254,Mumbai,Auto,2023-08-06,4.82,2
3255,Kolkata,Mini,2023-09-16,4.24,10
3256,Mumbai,Mini,2023-06-19,4.59,10
3257,Bangalore,Mini,2023-12-04,4.62,8
3258,Bangalore,Sedan,2021-09-30,4.86,7
3259,Kolkata,Sedan,2023-02-02,3.99,9
3260,Bangalore,Auto,2023-09-04,4.67,10
3261,Delhi,Sedan,2022-05-16,3.93,6
3262,Pune,Sedan,2021-10-03,4.29,7
3263,Chennai,Mini,2023-02-12,4.55,3
3264,Mumbai,Bike,2021-09-21,3.87,1
3265,Delhi,Mini,2023-07-16,4.91,9
3266,Kolkata,Auto,2023-04-23,4.06,4
3267,Bangalore,Bike,2022-03-19,4.61,1
3268,Hyderabad,Mini,2022-06-22,4.54,10
3269,Hyderabad,Sedan,2023-10-05,4.91,8
3270,Chennai,Bike,2021-12-17,4.37,4
3271,Kolkata,Sedan,2021-08-29,4.29,1
3272,Mumbai,Auto,2023-05-15,3.83,3
3273,Bangalore,Sedan,2021-09-22,3.97,10
3274,Mumbai,Auto,2023-07-05,4.88,0
3275,Hyderabad,Mini,2021-04-21,4.36,2
3276,Mumbai,SUV,2022-02-10,4.25,7
3277,Mumbai,Bike,2022-11-14,4.64,2
3278,Chennai,Bike,2021-12-02,4.08,3
3279,Chennai,Mini,2023-11-11,4.36,1
3280,Kolkata,Mini,2021-04-06,3.93,5
3281,Delhi,Auto,2022-04-17,4.38,2
3282,Mumbai,Auto,2022-12-21,4.8,8
3283,Kolkata,Auto,2022-10-15,4.49,7
3284,Bangalore,Sedan,2023-01-10,4.46,3
3285,Bangalore,Sedan,2022-08-01,4.04,2
3286,Hyderabad,Auto,2022-12-20,4.07,4
3287,Kolkata,Mini,2023-11-24,4.03,9
